shipment_id,shipment_date,warehouse_id,customer_id,planned_transit_days,actual_transit_days,delivery_status,shipment_value_inr,freight_revenue_inr,operational_cost_inr,profit_inr,profit_margin_pct,on_time_flag,delivery_date,warehouse_name,warehouse_region,state,customer_name,customer_segment,customer_region
9289,2025-12-01,2,20,4.3,5.7,Returned,926.32,203.35,185.26,18.09,8.9,0,2025-12-06,Bengaluru Hub,South,Karnataka,Customer_020,Retail,West
9290,2026-01-17,8,38,1.8,6.5,Delayed,2132.9,640.12,458.17,181.95,28.42,0,2026-01-23,Ahmedabad Hub,West,Gujarat,Customer_038,Retail,West
9291,2025-10-23,8,101,3.4,3.4,Delivered,1354.96,700.48,405.11,295.37,42.17,1,2025-10-26,Ahmedabad Hub,West,Gujarat,Customer_101,Retail,South
9292,2025-12-06,5,128,2.9,2.9,Delivered,3177.05,864.46,486.0,378.46,43.78,1,2025-12-08,Delhi Hub,North,Delhi,Customer_128,Enterprise,West
9293,2025-08-11,7,102,3.6,3.6,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Kolkata Hub,East,West Bengal,Customer_102,E-commerce,West
9294,2026-03-04,5,36,3.2,3.2,Delivered,412.09,239.45,165.59,73.86,30.85,1,2026-03-07,Delhi Hub,North,Delhi,Customer_036,Wholesale,North
9295,2025-09-06,2,99,1.7,1.7,Delivered,5161.07,537.24,383.5,153.74,28.62,1,2025-09-07,Bengaluru Hub,South,Karnataka,Customer_099,Retail,East
9296,2026-05-22,4,113,2.8,2.8,Delivered,1389.41,511.07,394.39,116.68,22.83,1,2026-05-24,Mumbai Hub,West,Maharashtra,Customer_113,Enterprise,South
9297,2026-05-30,2,37,4.6,9.1,Delayed,1626.51,204.14,190.82,13.32,6.52,0,2026-06-08,Bengaluru Hub,South,Karnataka,Customer_037,Retail,North
9298,2026-01-12,7,54,2.3,2.3,Delivered,1307.18,272.53,173.11,99.42,36.48,1,2026-01-14,Kolkata Hub,East,West Bengal,Customer_054,Enterprise,East
9299,2025-09-28,1,149,4.5,4.5,Delivered,853.06,194.02,137.57,56.45,29.09,1,2025-10-02,Hyderabad Hub,South,Telangana,Customer_149,Retail,West
9300,2025-10-19,2,149,3.9,3.9,Delivered,2319.26,759.17,505.25,253.92,33.45,1,2025-10-22,Bengaluru Hub,South,Karnataka,Customer_149,Retail,West
9301,2026-06-24,1,92,3.4,3.4,Delivered,2178.12,825.36,609.26,216.1,26.18,1,2026-06-27,Hyderabad Hub,South,Telangana,Customer_092,Wholesale,East
9302,2025-11-22,8,70,2.4,2.4,Delivered,4069.13,508.2,370.54,137.66,27.09,1,2025-11-24,Ahmedabad Hub,West,Gujarat,Customer_070,Enterprise,North
9303,2026-04-01,2,84,3.5,3.5,Delivered,737.69,326.94,195.79,131.15,40.11,1,2026-04-04,Bengaluru Hub,South,Karnataka,Customer_084,Retail,West
9304,2025-12-26,7,11,2.6,6.6,Delayed,1457.26,889.16,618.3,270.86,30.46,0,2026-01-01,Kolkata Hub,East,West Bengal,Customer_011,Retail,West
9305,2026-02-26,1,88,4.4,4.4,Delivered,809.34,314.47,181.93,132.54,42.15,1,2026-03-02,Hyderabad Hub,South,Telangana,Customer_088,E-commerce,South
9306,2026-05-22,1,87,1.8,3.8,Delayed,690.01,642.9,478.6,164.3,25.56,0,2026-05-25,Hyderabad Hub,South,Telangana,Customer_087,Wholesale,South
9307,2026-05-15,7,31,3.5,3.5,Delivered,1202.92,562.32,343.85,218.47,38.85,1,2026-05-18,Kolkata Hub,East,West Bengal,Customer_031,E-commerce,South
9308,2026-05-27,2,101,3.2,3.2,Delivered,832.06,336.68,214.61,122.07,36.26,1,2026-05-30,Bengaluru Hub,South,Karnataka,Customer_101,Retail,South
9309,2025-11-30,6,60,3.6,3.6,Delivered,1695.72,936.1,660.18,275.92,29.48,1,2025-12-03,Pune Hub,West,Maharashtra,Customer_060,Retail,South
9310,2025-10-12,5,61,4.0,4.0,Delivered,1408.84,306.01,225.38,80.63,26.35,1,2025-10-16,Delhi Hub,North,Delhi,Customer_061,E-commerce,West
9311,2025-09-13,3,67,2.2,2.2,Delivered,1249.05,1010.27,590.82,419.45,41.52,1,2025-09-15,Chennai Hub,South,Tamil Nadu,Customer_067,Retail,South
9312,2025-11-05,5,79,2.2,5.5,Delayed,2649.59,810.26,597.08,213.18,26.31,0,2025-11-10,Delhi Hub,North,Delhi,Customer_079,E-commerce,East
9313,2026-01-15,1,71,3.4,3.4,Delivered,2288.02,1130.22,788.81,341.41,30.21,1,2026-01-18,Hyderabad Hub,South,Telangana,Customer_071,Wholesale,North
9314,2025-12-01,8,67,4.3,4.3,Delivered,3449.29,703.7,520.42,183.28,26.05,1,2025-12-05,Ahmedabad Hub,West,Gujarat,Customer_067,Retail,South
9315,2025-08-25,2,128,2.9,2.9,Delivered,1548.9,510.59,385.58,125.01,24.48,1,2025-08-27,Bengaluru Hub,South,Karnataka,Customer_128,Enterprise,West
9316,2026-04-04,2,111,4.8,4.8,Delivered,628.25,1340.99,866.09,474.9,35.41,1,2026-04-08,Bengaluru Hub,South,Karnataka,Customer_111,Retail,West
9317,2026-06-10,8,16,2.9,4.1,Returned,3431.67,551.47,508.29,43.18,7.83,0,2026-06-14,Ahmedabad Hub,West,Gujarat,Customer_016,Retail,North
9318,2025-07-19,2,45,2.4,2.4,Delivered,2292.26,1162.95,836.71,326.24,28.05,1,2025-07-21,Bengaluru Hub,South,Karnataka,Customer_045,Retail,South
9319,2025-12-06,2,34,3.7,3.7,Delivered,866.44,102.58,63.55,39.03,38.05,1,2025-12-09,Bengaluru Hub,South,Karnataka,Customer_034,Enterprise,East
9320,2025-07-26,6,44,2.6,2.6,Delivered,637.93,362.54,206.88,155.66,42.94,1,2025-07-28,Pune Hub,West,Maharashtra,Customer_044,Enterprise,West
9321,2025-12-16,3,117,2.6,2.6,Delivered,707.48,771.19,509.6,261.59,33.92,1,2025-12-18,Chennai Hub,South,Tamil Nadu,Customer_117,Wholesale,North
9322,2025-07-23,4,125,3.5,3.5,Delivered,1733.53,735.86,586.05,149.81,20.36,1,2025-07-26,Mumbai Hub,West,Maharashtra,Customer_125,Retail,West
9323,2025-08-16,1,103,4.2,4.2,Delivered,4693.02,384.96,247.68,137.28,35.66,1,2025-08-20,Hyderabad Hub,South,Telangana,Customer_103,Retail,East
9324,2025-07-13,3,120,3.5,3.5,Delivered,1158.78,1111.73,694.37,417.36,37.54,1,2025-07-16,Chennai Hub,South,Tamil Nadu,Customer_120,E-commerce,South
9325,2026-02-02,5,35,3.3,3.3,Delivered,2255.38,1051.85,794.81,257.04,24.44,1,2026-02-05,Delhi Hub,North,Delhi,Customer_035,Enterprise,South
9326,2026-05-18,4,126,5.3,5.3,Delivered,1782.58,284.08,221.45,62.63,22.05,1,2026-05-23,Mumbai Hub,West,Maharashtra,Customer_126,E-commerce,West
9327,2026-01-10,4,75,4.0,4.0,Delivered,1560.89,750.68,559.39,191.29,25.48,1,2026-01-14,Mumbai Hub,West,Maharashtra,Customer_075,Wholesale,South
9328,2025-11-21,8,84,2.8,2.8,Delivered,1192.1,231.18,157.42,73.76,31.91,1,2025-11-23,Ahmedabad Hub,West,Gujarat,Customer_084,Retail,West
9329,2025-09-11,2,53,4.4,4.4,Delivered,1524.86,428.54,330.87,97.67,22.79,1,2025-09-15,Bengaluru Hub,South,Karnataka,Customer_053,Enterprise,South
9330,2025-12-03,3,58,2.9,7.5,Delayed,2007.62,541.73,471.97,69.76,12.88,0,2025-12-10,Chennai Hub,South,Tamil Nadu,Customer_058,Retail,North
9331,2025-09-15,8,143,3.9,3.9,Delivered,1664.53,740.27,461.79,278.48,37.62,1,2025-09-18,Ahmedabad Hub,West,Gujarat,Customer_143,E-commerce,North
9332,2025-12-16,5,50,3.8,3.8,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Delhi Hub,North,Delhi,Customer_050,Retail,North
9333,2026-04-13,2,141,3.2,3.2,Delivered,2906.45,267.37,190.96,76.41,28.58,1,2026-04-16,Bengaluru Hub,South,Karnataka,Customer_141,Enterprise,South
9334,2025-09-23,2,111,2.4,2.4,Delivered,1363.51,242.38,141.4,100.98,41.66,1,2025-09-25,Bengaluru Hub,South,Karnataka,Customer_111,Retail,West
9335,2025-12-29,7,111,3.2,3.2,Delivered,2469.31,333.8,211.61,122.19,36.61,1,2026-01-01,Kolkata Hub,East,West Bengal,Customer_111,Retail,West
9336,2026-05-11,7,120,2.7,2.7,Delivered,3278.85,259.43,185.47,73.96,28.51,1,2026-05-13,Kolkata Hub,East,West Bengal,Customer_120,E-commerce,South
9337,2026-04-23,7,65,3.5,3.5,Delivered,1404.51,357.8,271.69,86.11,24.07,1,2026-04-26,Kolkata Hub,East,West Bengal,Customer_065,Retail,North
9338,2025-10-20,6,106,3.7,3.7,Delivered,2544.58,899.05,716.72,182.33,20.28,1,2025-10-23,Pune Hub,West,Maharashtra,Customer_106,Retail,West
9339,2026-02-15,8,91,1.0,1.0,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Ahmedabad Hub,West,Gujarat,Customer_091,Retail,East
9340,2025-10-04,1,146,3.6,3.6,Delivered,3867.64,274.47,206.22,68.25,24.87,1,2025-10-07,Hyderabad Hub,South,Telangana,Customer_146,Retail,West
9341,2025-12-15,4,26,6.4,10.0,Delayed,2704.82,689.72,501.17,188.55,27.34,0,2025-12-25,Mumbai Hub,West,Maharashtra,Customer_026,Wholesale,South
9342,2025-12-03,5,72,2.9,2.9,Delivered,763.67,1250.43,900.77,349.66,27.96,1,2025-12-05,Delhi Hub,North,Delhi,Customer_072,Retail,West
9343,2025-10-13,4,44,4.3,4.3,Delivered,803.7,886.01,511.02,374.99,42.32,1,2025-10-17,Mumbai Hub,West,Maharashtra,Customer_044,Enterprise,West
9344,2026-01-09,3,90,4.0,6.8,Returned,1248.41,782.79,700.04,82.75,10.57,0,2026-01-15,Chennai Hub,South,Tamil Nadu,Customer_090,E-commerce,South
9345,2026-05-26,1,133,1.4,1.4,Delivered,1622.94,78.01,53.1,24.91,31.93,1,2026-05-27,Hyderabad Hub,South,Telangana,Customer_133,Retail,West
9346,2025-11-09,2,124,3.7,3.7,Delivered,881.5,326.08,252.24,73.84,22.64,1,2025-11-12,Bengaluru Hub,South,Karnataka,Customer_124,Retail,East
9347,2026-06-20,1,5,2.3,2.3,Delivered,1479.04,304.66,208.46,96.2,31.58,1,2026-06-22,Hyderabad Hub,South,Telangana,Customer_005,Retail,East
9348,2025-11-15,2,127,3.0,3.0,Delivered,3377.44,880.62,642.05,238.57,27.09,1,2025-11-18,Bengaluru Hub,South,Karnataka,Customer_127,Wholesale,North
9349,2026-05-27,8,113,1.6,1.6,Delivered,3376.95,659.45,505.1,154.35,23.41,1,2026-05-28,Ahmedabad Hub,West,Gujarat,Customer_113,Enterprise,South
9350,2026-03-27,7,111,3.7,4.9,Returned,1587.2,919.19,713.42,205.77,22.39,0,2026-03-31,Kolkata Hub,East,West Bengal,Customer_111,Retail,West
9351,2025-08-07,1,77,2.8,2.8,Delivered,980.18,945.07,547.65,397.42,42.05,1,2025-08-09,Hyderabad Hub,South,Telangana,Customer_077,Wholesale,East
9352,2025-08-14,2,13,4.7,4.7,Delivered,2453.9,303.83,176.27,127.56,41.98,1,2025-08-18,Bengaluru Hub,South,Karnataka,Customer_013,Wholesale,West
9353,2025-12-10,4,58,1.7,3.5,Returned,3436.91,458.35,383.37,74.98,16.36,0,2025-12-13,Mumbai Hub,West,Maharashtra,Customer_058,Retail,North
9354,2026-05-27,7,130,4.2,4.2,Delivered,2261.77,1185.83,767.75,418.08,35.26,1,2026-05-31,Kolkata Hub,East,West Bengal,Customer_130,E-commerce,North
9355,2026-03-10,7,88,3.7,3.7,Delivered,1765.63,664.55,371.91,292.64,44.04,1,2026-03-13,Kolkata Hub,East,West Bengal,Customer_088,E-commerce,South
9356,2025-12-16,7,36,2.3,5.7,Delayed,2676.24,585.44,429.13,156.31,26.7,0,2025-12-21,Kolkata Hub,East,West Bengal,Customer_036,Wholesale,North
9357,2026-04-11,4,25,1.5,1.5,Delivered,1142.05,687.2,379.14,308.06,44.83,1,2026-04-12,Mumbai Hub,West,Maharashtra,Customer_025,E-commerce,West
9358,2026-03-31,4,34,2.9,2.9,Delivered,3301.77,249.31,149.03,100.28,40.22,1,2026-04-02,Mumbai Hub,West,Maharashtra,Customer_034,Enterprise,East
9359,2025-07-20,4,140,3.5,3.5,Delivered,1326.1,560.96,363.63,197.33,35.18,1,2025-07-23,Mumbai Hub,West,Maharashtra,Customer_140,Enterprise,West
9360,2026-02-24,7,19,2.0,2.0,Delivered,1110.46,318.24,235.06,83.18,26.14,1,2026-02-26,Kolkata Hub,East,West Bengal,Customer_019,E-commerce,South
9361,2026-03-27,1,114,2.2,2.2,Delivered,4411.72,764.87,611.38,153.49,20.07,1,2026-03-29,Hyderabad Hub,South,Telangana,Customer_114,Wholesale,West
9362,2026-05-06,2,106,4.3,4.3,Delivered,1080.3,730.03,437.89,292.14,40.02,1,2026-05-10,Bengaluru Hub,South,Karnataka,Customer_106,Retail,West
9363,2025-07-31,4,37,2.3,2.3,Delivered,1289.29,392.48,284.67,107.81,27.47,1,2025-08-02,Mumbai Hub,West,Maharashtra,Customer_037,Retail,North
9364,2026-05-10,1,107,3.8,3.8,Delivered,2693.37,407.53,260.05,147.48,36.19,1,2026-05-13,Hyderabad Hub,South,Telangana,Customer_107,E-commerce,East
9365,2025-10-12,2,129,4.5,4.5,Delivered,465.77,374.05,285.17,88.88,23.76,1,2025-10-16,Bengaluru Hub,South,Karnataka,Customer_129,Retail,North
9366,2025-12-17,7,60,2.3,2.3,Delivered,3135.91,540.38,342.25,198.13,36.66,1,2025-12-19,Kolkata Hub,East,West Bengal,Customer_060,Retail,South
9367,2026-01-02,1,67,1.8,1.8,Delivered,5347.25,319.99,200.75,119.24,37.26,1,2026-01-03,Hyderabad Hub,South,Telangana,Customer_067,Retail,South
9368,2025-11-05,7,79,4.2,4.2,Delivered,1440.19,571.59,390.84,180.75,31.62,1,2025-11-09,Kolkata Hub,East,West Bengal,Customer_079,E-commerce,East
9369,2026-01-26,6,111,2.9,2.9,Delivered,953.7,341.79,273.24,68.55,20.06,1,2026-01-28,Pune Hub,West,Maharashtra,Customer_111,Retail,West
9370,2026-04-07,4,48,2.7,2.7,Delivered,1061.48,592.25,377.97,214.28,36.18,1,2026-04-09,Mumbai Hub,West,Maharashtra,Customer_048,E-commerce,East
9371,2026-03-10,3,147,4.8,4.8,Delivered,1356.07,482.01,289.5,192.51,39.94,1,2026-03-14,Chennai Hub,South,Tamil Nadu,Customer_147,E-commerce,North
9372,2025-07-19,1,88,2.9,2.9,Delivered,3481.76,424.02,306.97,117.05,27.6,1,2025-07-21,Hyderabad Hub,South,Telangana,Customer_088,E-commerce,South
9373,2026-01-16,4,40,3.5,3.5,Delivered,2949.35,1141.63,882.99,258.64,22.66,1,2026-01-19,Mumbai Hub,West,Maharashtra,Customer_040,E-commerce,South
9374,2026-02-05,5,134,1.4,1.4,Delivered,2262.58,924.87,700.59,224.28,24.25,1,2026-02-06,Delhi Hub,North,Delhi,Customer_134,Retail,South
9375,2025-11-13,2,96,3.1,8.0,Delayed,1711.68,742.71,634.42,108.29,14.58,0,2025-11-21,Bengaluru Hub,South,Karnataka,Customer_096,E-commerce,East
9376,2026-02-08,6,61,2.2,2.2,Delivered,742.9,1190.32,664.71,525.61,44.16,1,2026-02-10,Pune Hub,West,Maharashtra,Customer_061,E-commerce,West
9377,2025-07-03,4,5,2.6,2.6,Delivered,1798.47,431.06,245.74,185.32,42.99,1,2025-07-05,Mumbai Hub,West,Maharashtra,Customer_005,Retail,East
9378,2026-02-21,5,37,2.6,2.6,Delivered,726.47,593.68,444.12,149.56,25.19,1,2026-02-23,Delhi Hub,North,Delhi,Customer_037,Retail,North
9379,2026-06-07,1,139,4.6,4.6,Delivered,1057.96,310.2,202.6,107.6,34.69,1,2026-06-11,Hyderabad Hub,South,Telangana,Customer_139,E-commerce,South
9380,2026-02-13,1,106,2.5,3.5,Returned,1724.87,878.06,830.18,47.88,5.45,0,2026-02-16,Hyderabad Hub,South,Telangana,Customer_106,Retail,West
9381,2025-11-19,5,99,2.6,2.6,Delivered,1919.4,350.82,227.81,123.01,35.06,1,2025-11-21,Delhi Hub,North,Delhi,Customer_099,Retail,East
9382,2025-07-09,6,8,4.9,4.9,Delivered,2615.56,761.93,451.18,310.75,40.78,1,2025-07-13,Pune Hub,West,Maharashtra,Customer_008,Enterprise,North
9383,2026-01-06,5,87,2.8,2.8,Delivered,2505.34,837.82,657.53,180.29,21.52,1,2026-01-08,Delhi Hub,North,Delhi,Customer_087,Wholesale,South
9384,2026-06-15,2,84,2.5,2.5,Delivered,4688.23,801.84,587.6,214.24,26.72,1,2026-06-17,Bengaluru Hub,South,Karnataka,Customer_084,Retail,West
9385,2025-12-12,1,11,4.4,4.4,Delivered,1096.23,251.24,158.46,92.78,36.93,1,2025-12-16,Hyderabad Hub,South,Telangana,Customer_011,Retail,West
9386,2025-11-16,5,71,3.2,3.2,Delivered,2562.44,1109.93,774.72,335.21,30.2,1,2025-11-19,Delhi Hub,North,Delhi,Customer_071,Wholesale,North
9387,2026-04-02,3,94,3.3,4.9,Delayed,2240.34,1107.51,880.45,227.06,20.5,0,2026-04-06,Chennai Hub,South,Tamil Nadu,Customer_094,E-commerce,West
9388,2026-04-17,3,123,3.5,3.5,Delivered,2351.79,180.1,120.52,59.58,33.08,1,2026-04-20,Chennai Hub,South,Tamil Nadu,Customer_123,Retail,East
9389,2025-08-22,5,141,4.7,4.7,Delivered,3409.2,593.93,469.58,124.35,20.94,1,2025-08-26,Delhi Hub,North,Delhi,Customer_141,Enterprise,South
9390,2025-12-22,2,106,2.1,2.1,Delivered,2246.49,705.62,467.58,238.04,33.73,1,2025-12-24,Bengaluru Hub,South,Karnataka,Customer_106,Retail,West
9391,2025-10-18,1,49,4.5,4.5,Delivered,1498.09,434.6,305.69,128.91,29.66,1,2025-10-22,Hyderabad Hub,South,Telangana,Customer_049,E-commerce,East
9392,2026-01-19,3,7,1.6,1.6,Delivered,2483.91,302.63,186.14,116.49,38.49,1,2026-01-20,Chennai Hub,South,Tamil Nadu,Customer_007,Retail,North
9393,2025-11-13,5,101,2.3,3.8,Delayed,1240.64,772.28,612.11,160.17,20.74,0,2025-11-16,Delhi Hub,North,Delhi,Customer_101,Retail,South
9394,2025-07-04,7,51,2.2,2.2,Delivered,1136.93,578.58,401.17,177.41,30.66,1,2025-07-06,Kolkata Hub,East,West Bengal,Customer_051,Enterprise,West
9395,2025-12-02,5,5,3.0,7.7,Delayed,673.04,698.97,621.76,77.21,11.05,0,2025-12-09,Delhi Hub,North,Delhi,Customer_005,Retail,East
9396,2025-12-19,4,13,2.4,2.4,Delivered,3987.43,1082.93,858.91,224.02,20.69,1,2025-12-21,Mumbai Hub,West,Maharashtra,Customer_013,Wholesale,West
9397,2026-06-23,5,42,4.6,6.2,Delayed,5513.58,426.16,369.54,56.62,13.29,0,2026-06-29,Delhi Hub,North,Delhi,Customer_042,E-commerce,East
9398,2025-08-16,2,125,3.8,6.4,Delayed,2666.32,267.33,238.71,28.62,10.71,0,2025-08-22,Bengaluru Hub,South,Karnataka,Customer_125,Retail,West
9399,2025-10-02,3,133,3.2,3.2,Delivered,588.29,698.16,405.11,293.05,41.97,1,2025-10-05,Chennai Hub,South,Tamil Nadu,Customer_133,Retail,West
9400,2025-08-17,4,62,2.2,2.2,Delivered,1907.68,516.9,401.21,115.69,22.38,1,2025-08-19,Mumbai Hub,West,Maharashtra,Customer_062,Retail,North
9401,2026-02-25,3,129,4.7,4.7,Delivered,1973.57,298.21,234.76,63.45,21.28,1,2026-03-01,Chennai Hub,South,Tamil Nadu,Customer_129,Retail,North
9402,2026-06-12,3,74,3.3,3.3,Delivered,2443.01,735.82,447.3,288.52,39.21,1,2026-06-15,Chennai Hub,South,Tamil Nadu,Customer_074,Wholesale,West
9403,2026-01-29,2,114,2.9,2.9,Delivered,1152.78,751.19,508.49,242.7,32.31,1,2026-01-31,Bengaluru Hub,South,Karnataka,Customer_114,Wholesale,West
9404,2026-06-05,5,54,3.1,3.1,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Delhi Hub,North,Delhi,Customer_054,Enterprise,East
9405,2026-05-20,2,116,3.0,3.0,Delivered,2650.95,412.0,303.43,108.57,26.35,1,2026-05-23,Bengaluru Hub,South,Karnataka,Customer_116,Enterprise,North
9406,2025-11-16,5,131,4.1,4.1,Delivered,2265.08,1654.84,972.95,681.89,41.21,1,2025-11-20,Delhi Hub,North,Delhi,Customer_131,E-commerce,East
9407,2026-01-21,4,83,4.4,4.4,Delivered,2374.61,749.44,549.6,199.84,26.67,1,2026-01-25,Mumbai Hub,West,Maharashtra,Customer_083,Retail,West
9408,2025-09-11,2,130,2.2,6.9,Delayed,1557.73,522.01,441.84,80.17,15.36,0,2025-09-17,Bengaluru Hub,South,Karnataka,Customer_130,E-commerce,North
9409,2025-07-04,2,49,2.5,2.5,Delivered,1161.74,820.8,476.0,344.8,42.01,1,2025-07-06,Bengaluru Hub,South,Karnataka,Customer_049,E-commerce,East
9410,2025-09-14,7,31,2.5,2.5,Delivered,3074.9,233.5,141.89,91.61,39.23,1,2025-09-16,Kolkata Hub,East,West Bengal,Customer_031,E-commerce,South
9411,2026-05-25,6,74,3.6,3.6,Delivered,174.46,589.18,342.27,246.91,41.91,1,2026-05-28,Pune Hub,West,Maharashtra,Customer_074,Wholesale,West
9412,2025-09-15,1,117,4.3,4.3,Delivered,4202.33,395.36,297.31,98.05,24.8,1,2025-09-19,Hyderabad Hub,South,Telangana,Customer_117,Wholesale,North
9413,2026-04-30,2,3,1.7,1.7,Delivered,1426.83,209.5,116.37,93.13,44.45,1,2026-05-01,Bengaluru Hub,South,Karnataka,Customer_003,Wholesale,South
9414,2026-03-13,6,124,2.0,2.0,Delivered,1914.11,608.33,470.59,137.74,22.64,1,2026-03-15,Pune Hub,West,Maharashtra,Customer_124,Retail,East
9415,2025-10-10,8,85,2.8,6.7,Delayed,1774.34,724.18,588.24,135.94,18.77,0,2025-10-16,Ahmedabad Hub,West,Gujarat,Customer_085,Retail,South
9416,2025-10-14,1,64,3.8,3.8,Delivered,4734.32,783.08,472.92,310.16,39.61,1,2025-10-17,Hyderabad Hub,South,Telangana,Customer_064,E-commerce,South
9417,2026-05-29,7,18,2.2,2.2,Delivered,1284.53,752.16,442.05,310.11,41.23,1,2026-05-31,Kolkata Hub,East,West Bengal,Customer_018,E-commerce,South
9418,2025-08-08,5,34,2.8,2.8,Delivered,4691.46,701.28,412.68,288.6,41.15,1,2025-08-10,Delhi Hub,North,Delhi,Customer_034,Enterprise,East
9419,2026-05-10,8,56,2.4,2.4,Delivered,2436.52,500.38,308.66,191.72,38.31,1,2026-05-12,Ahmedabad Hub,West,Gujarat,Customer_056,Enterprise,South
9420,2026-04-01,5,67,4.0,4.0,Delivered,3649.56,352.63,201.05,151.58,42.99,1,2026-04-05,Delhi Hub,North,Delhi,Customer_067,Retail,South
9421,2025-09-26,5,91,3.1,3.1,Delivered,3118.0,621.53,465.85,155.68,25.05,1,2025-09-29,Delhi Hub,North,Delhi,Customer_091,Retail,East
9422,2026-01-27,6,67,2.4,2.4,Delivered,1220.75,534.36,330.44,203.92,38.16,1,2026-01-29,Pune Hub,West,Maharashtra,Customer_067,Retail,South
9423,2025-09-15,6,110,1.9,1.9,Delivered,277.67,555.58,307.65,247.93,44.63,1,2025-09-16,Pune Hub,West,Maharashtra,Customer_110,Retail,South
9424,2025-09-15,1,40,2.8,2.8,Delivered,1248.81,947.31,709.8,237.51,25.07,1,2025-09-17,Hyderabad Hub,South,Telangana,Customer_040,E-commerce,South
9425,2025-07-28,5,147,2.9,2.9,Delivered,151.59,453.84,316.09,137.75,30.35,1,2025-07-30,Delhi Hub,North,Delhi,Customer_147,E-commerce,North
9426,2026-03-02,3,133,4.1,4.1,Delivered,1568.97,690.27,385.13,305.14,44.21,1,2026-03-06,Chennai Hub,South,Tamil Nadu,Customer_133,Retail,West
9427,2025-09-04,8,142,4.3,4.3,Delivered,4184.88,1526.25,925.41,600.84,39.37,1,2025-09-08,Ahmedabad Hub,West,Gujarat,Customer_142,Retail,South
9428,2026-03-23,2,91,1.9,1.9,Delivered,704.13,272.94,172.13,100.81,36.93,1,2026-03-24,Bengaluru Hub,South,Karnataka,Customer_091,Retail,East
9429,2026-01-21,6,49,4.3,4.3,Delivered,1785.25,287.16,225.3,61.86,21.54,1,2026-01-25,Pune Hub,West,Maharashtra,Customer_049,E-commerce,East
9430,2025-08-27,6,64,4.0,4.0,Delivered,1557.69,813.58,534.17,279.41,34.34,1,2025-08-31,Pune Hub,West,Maharashtra,Customer_064,E-commerce,South
9431,2026-01-17,6,112,2.6,2.6,Delivered,3874.99,804.93,581.76,223.17,27.73,1,2026-01-19,Pune Hub,West,Maharashtra,Customer_112,Retail,East
9432,2026-02-10,1,100,4.0,4.0,Delivered,222.48,970.94,722.58,248.36,25.58,1,2026-02-14,Hyderabad Hub,South,Telangana,Customer_100,Retail,East
9433,2025-11-19,5,104,2.3,2.3,Delivered,3448.02,384.08,261.51,122.57,31.91,1,2025-11-21,Delhi Hub,North,Delhi,Customer_104,E-commerce,South
9434,2025-09-22,3,5,3.6,3.6,Delivered,453.36,510.94,293.91,217.03,42.48,1,2025-09-25,Chennai Hub,South,Tamil Nadu,Customer_005,Retail,East
9435,2025-11-20,2,119,5.9,5.9,Delivered,2437.94,563.25,441.36,121.89,21.64,1,2025-11-25,Bengaluru Hub,South,Karnataka,Customer_119,Enterprise,West
9436,2026-06-17,2,88,3.5,3.5,Delivered,1483.69,395.78,262.19,133.59,33.75,1,2026-06-20,Bengaluru Hub,South,Karnataka,Customer_088,E-commerce,South
9437,2025-08-02,5,127,2.8,2.8,Delivered,1138.78,342.72,203.1,139.62,40.74,1,2025-08-04,Delhi Hub,North,Delhi,Customer_127,Wholesale,North
9438,2025-11-29,3,24,1.8,1.8,Delivered,1817.08,539.25,400.16,139.09,25.79,1,2025-11-30,Chennai Hub,South,Tamil Nadu,Customer_024,E-commerce,South
9439,2025-12-05,1,107,3.3,3.3,Delivered,1062.88,950.9,732.65,218.25,22.95,1,2025-12-08,Hyderabad Hub,South,Telangana,Customer_107,E-commerce,East
9440,2025-11-18,6,50,4.3,8.1,Delayed,1537.37,251.02,217.59,33.43,13.32,0,2025-11-26,Pune Hub,West,Maharashtra,Customer_050,Retail,North
9441,2026-03-08,6,58,2.4,2.4,Delivered,4390.72,326.89,216.26,110.63,33.84,1,2026-03-10,Pune Hub,West,Maharashtra,Customer_058,Retail,North
9442,2026-04-29,8,1,3.8,3.8,Delivered,848.07,577.05,459.26,117.79,20.41,1,2026-05-02,Ahmedabad Hub,West,Gujarat,Customer_001,E-commerce,East
9443,2025-10-20,8,138,2.9,2.9,Delivered,432.41,458.92,263.88,195.04,42.5,1,2025-10-22,Ahmedabad Hub,West,Gujarat,Customer_138,Wholesale,West
9444,2025-11-21,8,2,2.8,2.8,Delivered,893.97,400.01,234.7,165.31,41.33,1,2025-11-23,Ahmedabad Hub,West,Gujarat,Customer_002,Enterprise,South
9445,2026-01-25,7,63,3.7,7.5,Delayed,1528.85,992.68,707.27,285.41,28.75,0,2026-02-01,Kolkata Hub,East,West Bengal,Customer_063,Wholesale,North
9446,2026-02-09,5,16,1.1,1.1,Delivered,1518.24,1156.2,674.15,482.05,41.69,1,2026-02-10,Delhi Hub,North,Delhi,Customer_016,Retail,North
9447,2025-08-12,2,37,3.0,3.0,Delivered,1044.6,530.95,351.44,179.51,33.81,1,2025-08-15,Bengaluru Hub,South,Karnataka,Customer_037,Retail,North
